team_name,team_id,season,head_coach,division,conference,conference_id,wins,losses,ties,wl_per,notes
Hobart Statesmen,282,1927,Babe Kraus,2,NA,NA,3,2,3,0.563,NA
Hobart Statesmen,282,1926,E.G. Paul,2,NA,NA,5,3,0,0.625,NA
Hobart Statesmen,282,1925,E.G. Paul,2,NA,NA,7,2,0,0.778,NA
Hobart Statesmen,282,1924,Dr. J.B. Covert (3-3-1)E.G. Paul (3-3-1),2,NA,NA,3,3,1,0.5,NA
Hobart Statesmen,282,1923,Dr. J.B. Covert,2,NA,NA,3,5,2,0.4,NA
Hobart Statesmen,282,1922,J.L Tufford,2,NA,NA,4,3,0,0.571,NA
Hobart Statesmen,282,1921,J.L Tufford,2,NA,NA,6,2,1,0.722,NA
Hobart Statesmen,282,1920,W.F. Fitzgerald,2,NA,NA,2,7,2,0.273,NA
Hobart Statesmen,282,1919,W.F. Fitzgerald,2,NA,NA,3,2,0,0.6,NA
Hobart Statesmen,282,1918,NA,2,NA,NA,NA,NA,NA,NA,NA
Hobart Statesmen,282,1917,NA,2,NA,NA,NA,NA,NA,NA,NA
Hobart Statesmen,282,1916,W.F. Fitzgerald,2,NA,NA,6,2,0,0.75,NA
Hobart Statesmen,282,1915,W.F. Fitzgerald,2,NA,NA,2,3,0,0.4,NA
Hobart Statesmen,282,1914,NA,2,NA,NA,2,4,0,0.333,NA
Hobart Statesmen,282,1913,Partridge,2,NA,NA,1,5,0,0.167,NA
Hobart Statesmen,282,1912,Partridge,2,NA,NA,1,5,1,0.214,NA
Hobart Statesmen,282,1911,MacDonough,2,NA,NA,0,4,1,0.1,NA
Hobart Statesmen,282,1910,Garvey,2,NA,NA,2,5,1,0.313,NA
Hobart Statesmen,282,1909,S. Reigel,2,NA,NA,1,5,0,0.167,NA
Hobart Statesmen,282,1908,S. Reigel,2,NA,NA,3,2,1,0.583,NA
Hobart Statesmen,282,1907,J.M. Michaelson,2,NA,NA,2,5,0,0.286,NA
Hobart Statesmen,282,1906,J.M. Michaelson,2,NA,NA,7,4,1,0.625,NA
Hobart Statesmen,282,1905,Dr. J.A. Leighton,2,NA,NA,3,3,1,0.5,NA
Hobart Statesmen,282,1904,Dr. J.A. Leighton,2,NA,NA,5,7,1,0.423,NA
Hobart Statesmen,282,1903,Dr. J.A. Leighton,2,NA,NA,3,6,2,0.364,NA
Hobart Statesmen,282,1902,Dr. J.A. Leighton,2,NA,NA,8,7,0,0.533,NA
Hobart Statesmen,282,1901,Dr. J.A. Leighton,2,NA,NA,0,9,0,0,NA
Hobart Statesmen,282,1900,Dr. J.A. Leighton,2,NA,NA,0,3,0,0,NA
Hobart Statesmen,282,1899,Dr. J.A. Leighton,2,NA,NA,1,5,0,0.167,NA
Hobart Statesmen,282,1898,Dr. J.A. Leighton,2,NA,NA,1,2,0,0.333,NA
Hofstra Pride,283,2023,Seth Tierney,1,CAA,837,0,0,0,0,NA
Hofstra Pride,283,2022,Seth Tierney,1,CAA,837,6,9,0,0.4,NA
Hofstra Pride,283,2021,Seth Tierney,1,CAA,837,8,6,0,0.571,NA
Hofstra Pride,283,2020,Seth Tierney,1,CAA,837,4,3,0,0.571,NA
Hofstra Pride,283,2019,Seth Tierney,1,CAA,837,5,9,0,0.357,NA
Hofstra Pride,283,2018,Seth Tierney,1,CAA,837,6,8,0,0.429,NA
Hofstra Pride,283,2017,Seth Tierney,1,CAA,837,11,3,0,0.786,NA
Hofstra Pride,283,2016,Seth Tierney,1,CAA,837,9,6,0,0.6,NA
Hofstra Pride,283,2015,Seth Tierney,1,CAA,837,5,9,0,0.357,NA
Hofstra Pride,283,2014,Seth Tierney,1,CAA,837,11,5,0,0.688,NA
Hofstra Pride,283,2013,Seth Tierney,1,CAA,837,7,7,0,0.5,NA
Hofstra Pride,283,2012,Seth Tierney,1,CAA,837,6,8,0,0.429,NA
Hofstra Pride,283,2011,Seth Tierney,1,CAA,837,13,3,0,0.813,NA
Hofstra Pride,283,2010,Seth Tierney,1,CAA,837,9,5,0,0.643,NA
Hofstra Pride,283,2009,Seth Tierney,1,CAA,837,11,4,0,0.733,NA
Hofstra Pride,283,2008,Seth Tierney,1,CAA,837,10,6,0,0.625,NA
Hofstra Pride,283,2007,Seth Tierney,1,CAA,837,6,8,0,0.429,NA
Hofstra Pride,283,2006,John Danowski,1,CAA,837,17,2,0,0.895,NA
Hofstra Pride,283,2005,John Danowski,1,CAA,837,8,8,0,0.5,NA
Hofstra Pride,283,2004,John Danowski,1,NA,NA,4,10,0,0.286,NA
Hofstra Pride,283,2003,John Danowski,1,CAA,837,11,6,0,0.647,NA
Hofstra Pride,283,2002,John Danowski,1,CAA,837,11,3,0,0.786,NA
Hofstra Pride,283,2001,John Danowski,1,NA,NA,10,7,0,0.588,NA
Hofstra Pride,283,2000,John Danowski,1,NA,NA,11,5,0,0.688,NA
Hofstra Pride,283,1999,John Danowski,1,NA,NA,13,3,0,0.813,NA
Hofstra Pride,283,1998,John Danowski,1,NA,NA,10,4,0,0.714,NA
Hofstra Pride,283,1997,John Danowski,1,NA,NA,9,6,0,0.6,NA
Hofstra Pride,283,1996,John Danowski,1,NA,NA,9,5,0,0.643,NA
Hofstra Pride,283,1995,John Danowski,1,NA,NA,9,5,0,0.643,NA
Hofstra Pride,283,1994,John Danowski,1,NA,NA,6,7,0,0.462,NA
Hofstra Pride,283,1993,John Danowski,1,NA,NA,10,6,0,0.625,NA
Hofstra Pride,283,1992,John Danowski,1,NA,NA,4,9,0,0.308,NA
Hofstra Pride,283,1991,John Danowski,1,NA,NA,7,7,0,0.5,NA
Hofstra Pride,283,1990,John Danowski,1,NA,NA,9,5,0,0.643,NA
Hofstra Pride,283,1989,John Danowski,1,NA,NA,11,4,0,0.733,NA
Hofstra Pride,283,1988,John Danowski,1,NA,NA,12,3,0,0.8,NA
Hofstra Pride,283,1987,John Danowski,1,NA,NA,7,9,0,0.438,NA
Hofstra Pride,283,1986,John Danowski,1,NA,NA,4,9,0,0.308,NA
Hofstra Pride,283,1985,Harry Royle,1,NA,NA,3,11,0,0.214,NA
Hofstra Pride,283,1984,Harry Royle,1,NA,NA,8,6,0,0.571,NA
Hofstra Pride,283,1983,Harry Royle,1,NA,NA,9,5,0,0.643,NA
Hofstra Pride,283,1982,Harry Royle,1,NA,NA,3,10,0,0.231,NA
Hofstra Pride,283,1981,Harry Royle,1,NA,NA,3,8,0,0.273,NA
Hofstra Pride,283,1980,Harry Royle,1,NA,NA,7,6,0,0.538,NA
Hofstra Pride,283,1979,Harry Royle,1,NA,NA,6,6,0,0.5,NA
Hofstra Pride,283,1978,Harry Royle,1,NA,NA,8,5,0,0.615,NA
Hofstra Pride,283,1977,Harry Royle,1,NA,NA,7,5,0,0.583,NA
Hofstra Pride,283,1976,Harry Royle,1,NA,NA,7,4,0,0.636,NA
Hofstra Pride,283,1975,Howdy Myers,1,NA,NA,10,3,0,0.769,NA
Hofstra Pride,283,1974,Howdy Myers,1,NA,NA,9,3,0,0.75,NA
Hofstra Pride,283,1973,Howdy Myers,1,NA,NA,12,2,0,0.857,NA
Hofstra Pride,283,1972,Howdy Myers,1,NA,NA,5,11,0,0.313,NA
Hofstra Pride,283,1971,Howdy Myers,1,NA,NA,12,4,0,0.75,NA
Hofstra Pride,283,1970,Howdy Myers,1,NA,NA,12,5,0,0.706,NA
Hofstra Pride,283,1969,Howdy Myers,1,NA,NA,8,6,0,0.571,NA
Hofstra Pride,283,1968,Howdy Myers,1,NA,NA,7,5,1,0.577,NA
Hofstra Pride,283,1967,Howdy Myers,1,NA,NA,7,8,0,0.467,NA
Hofstra Pride,283,1966,Howdy Myers,2,NA,NA,7,9,1,0.441,NA
Hofstra Pride,283,1965,Howdy Myers,2,NA,NA,9,6,0,0.6,NA
Hofstra Pride,283,1964,Howdy Myers,2,NA,NA,6,9,0,0.4,NA
Hofstra Pride,283,1963,Howdy Myers,2,NA,NA,5,11,0,0.313,NA
Hofstra Pride,283,1962,Howdy Myers,2,NA,NA,10,3,0,0.769,NA
Hofstra Pride,283,1961,Howdy Myers,2,NA,NA,7,7,0,0.5,NA
Hofstra Pride,283,1960,Howdy Myers,2,NA,NA,7,4,0,0.636,NA
Hofstra Pride,283,1959,Howdy Myers,2,NA,NA,5,7,0,0.417,NA
Hofstra Pride,283,1958,Howdy Myers,2,NA,NA,8,3,0,0.727,NA
Hofstra Pride,283,1957,Howdy Myers,2,NA,NA,8,5,0,0.615,NA
Hofstra Pride,283,1956,Howdy Myers,2,NA,NA,8,5,1,0.607,NA
Hofstra Pride,283,1955,Howdy Myers,2,NA,NA,14,2,0,0.875,NA
Hofstra Pride,283,1954,Howdy Myers,2,NA,NA,9,4,0,0.692,NA
Hofstra Pride,283,1953,Howdy Myers,2,NA,NA,11,3,0,0.786,NA
Hofstra Pride,283,1952,Howdy Myers,2,NA,NA,12,2,1,0.833,NA
Hofstra Pride,283,1951,Howdy Myers,2,NA,NA,4,7,0,0.364,NA
Hofstra Pride,283,1950,Howdy Myers,2,NA,NA,3,4,0,0.429,NA
Hofstra Pride,283,1949,Albert Brisotti,2,NA,NA,2,4,0,0.333,NA
Hood Blazers,8404,2023,Brad Barber,3,MAC Commonwealth,28744,0,0,0,0,NA
Hood Blazers,8404,2022,Brad Barber,3,MAC Commonwealth,28744,7,10,0,0.412,NA
Hood Blazers,8404,2021,Brad Barber,3,MAC Commonwealth,28744,4,5,0,0.444,NA
Hood Blazers,8404,2020,Brad Barber,3,MAC Commonwealth,28744,4,2,0,0.667,NA
Hood Blazers,8404,2019,Brad Barber,3,MAC Commonwealth,28744,10,5,0,0.667,NA
Hood Blazers,8404,2018,Brad Barber,3,MAC Commonwealth,28744,8,7,0,0.533,NA
Hood Blazers,8404,2017,Brad Barber,3,MAC Commonwealth,28744,8,9,0,0.471,NA
Hood Blazers,8404,2016,Brad Barber,3,MAC Commonwealth,28744,5,10,0,0.333,NA
Hood Blazers,8404,2015,Brad Barber,3,MAC Commonwealth,28744,6,10,0,0.375,NA
Hood Blazers,8404,2014,Brad Barber,3,MAC Commonwealth,28744,4,12,0,0.25,NA
Hood Blazers,8404,2013,Jeremy Mattoon,3,MAC Commonwealth,28744,3,14,0,0.176,NA
Hood Blazers,8404,2012,Jeremy Mattoon,3,C2C,15810,4,13,0,0.235,NA
Hood Blazers,8404,2011,Jeremy Mattoon,3,C2C,15810,8,9,0,0.471,NA
Hood Blazers,8404,2010,Curt Foxx,3,C2C,15810,6,11,0,0.353,NA
Hood Blazers,8404,2009,Curt Foxx,3,C2C,15810,1,13,0,0.071,NA
Hood Blazers,8404,2008,Eric Dummann,3,C2C,15810,0,17,0,0,NA
Hood Blazers,8404,2007,Eric Shultz,3,C2C,15810,0,15,0,0,NA
Hood Blazers,8404,2006,Eric Shultz,3,NA,NA,0,7,0,0,NA
Hood Blazers,8404,2005,A.J. Russo,3,NA,NA,0,7,0,0,Inaugural Varsity Season
Hope Flying Dutchmen,286,2023,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,0,0,0,0,NA
Hope Flying Dutchmen,286,2022,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,15,3,0,0.833,NA
Hope Flying Dutchmen,286,2021,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,13,2,0,0.867,NA
Hope Flying Dutchmen,286,2020,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,3,0,0,1,NA
Hope Flying Dutchmen,286,2019,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,14,4,0,0.778,NA
Hope Flying Dutchmen,286,2018,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,15,2,0,0.882,NA
Hope Flying Dutchmen,286,2017,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,10,6,0,0.625,NA
Hope Flying Dutchmen,286,2016,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,9,7,0,0.563,NA
Hope Flying Dutchmen,286,2015,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,6,10,0,0.375,NA
Hope Flying Dutchmen,286,2014,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,6,7,0,0.462,NA
Hope Flying Dutchmen,286,2013,Michael Schanhals,3,Michigan Intercol. Ath. Assn.,873,8,5,0,0.615,Inaugural Varsity Season
Huntingdon Hawks,1130,2023,Andrew Carey,3,USA South,842,0,0,0,0,NA
Huntingdon Hawks,1130,2022,Andrew Carey,3,USA South,842,4,13,0,0.235,NA
Huntingdon Hawks,1130,2021,Ryan Nowell,3,USA South,842,5,6,0,0.455,NA
Huntingdon Hawks,1130,2020,Ryan Nowell,3,USA South,842,4,6,0,0.4,NA
Huntingdon Hawks,1130,2019,Andrew Carey,3,USA South,842,12,7,0,0.632,NA
Huntingdon Hawks,1130,2018,Andrew Carey,3,USA South,842,16,3,0,0.842,NA
Huntingdon Hawks,1130,2017,Andrew Carey,3,NA,NA,10,8,0,0.556,NA
Huntingdon Hawks,1130,2016,Andrew Carey,3,NA,NA,8,10,0,0.444,NA
Huntingdon Hawks,1130,2015,Andrew Carey,3,NA,NA,6,13,0,0.316,NA
Huntingdon Hawks,1130,2014,Andrew Carey,3,NA,NA,10,6,0,0.625,NA
Huntingdon Hawks,1130,2013,Andrew Carey,3,NA,NA,7,8,0,0.467,NA
Huntingdon Hawks,1130,2012,Andrew Carey,3,Division III Independents,NA,5,10,0,0.333,Inaugural Varsity Season
Husson Eagles,1133,2023,Mike O'Neil,3,North Atlantic,30026,0,0,0,0,NA
Husson Eagles,1133,2022,Mike O'Neil,3,North Atlantic,30026,6,11,0,0.353,NA
Husson Eagles,1133,2021,Mike O'Neil,3,North Atlantic,30026,4,4,0,0.5,NA
Husson Eagles,1133,2020,Mike Craig,3,North Atlantic,30026,0,7,0,0,NA
Husson Eagles,1133,2019,Mike Craig,3,North Atlantic,30026,4,7,0,0.364,NA
Husson Eagles,1133,2018,Mike Craig,3,North Atlantic,30026,6,8,0,0.429,NA
Husson Eagles,1133,2017,Mike Craig,3,North Atlantic,30026,6,8,0,0.429,NA
Husson Eagles,1133,2016,Mike Craig,3,North Atlantic,30026,6,10,0,0.375,NA
Husson Eagles,1133,2015,Marsh Gray,3,North Atlantic,30026,9,7,0,0.563,NA
Husson Eagles,1133,2014,Marsh Gray,3,North Atlantic,30026,5,8,0,0.385,NA
Husson Eagles,1133,2013,Sean Murphy,3,North Atlantic,30026,8,9,0,0.471,NA
Husson Eagles,1133,2012,Tim Murphy,3,North Atlantic,30026,11,9,0,0.55,NA
Husson Eagles,1133,2011,Tim Murphy,3,North Atlantic,30026,8,10,0,0.444,NA
Husson Eagles,1133,2010,Jeremy Mattoon,3,North Atlantic,30026,10,7,0,0.588,NA
Husson Eagles,1133,2009,Jeremy Mattoon,3,North Atlantic,30026,4,9,0,0.308,Inaugural varsity season
IIT Scarlet Hawks,30172,2023,Dan Sharbaugh,3,NACC,30097,0,0,0,0,NA
IIT Scarlet Hawks,30172,2022,Dan Sharbaugh,3,NACC,30097,7,8,0,0.467,NA
IIT Scarlet Hawks,30172,2021,Dan Sharbaugh,3,Midwest Lacrosse Conference,30121,2,7,0,0.222,NA
IIT Scarlet Hawks,30172,2020,Dan Sharbaugh,3,Midwest Lacrosse Conference,30121,1,1,0,0.5,NA
Ill. Wesleyan Titans,300,2023,Zach Iannucci,3,CCIW,836,0,0,0,0,NA
Ill. Wesleyan Titans,300,2022,Zach Iannucci,3,CCIW,836,11,5,0,0.688,NA
Ill. Wesleyan Titans,300,2021,Zach Iannucci,3,CCIW,836,15,2,0,0.882,NA
Ill. Wesleyan Titans,300,2020,Zach Iannucci,3,CCIW,836,5,2,0,0.714,NA
Ill. Wesleyan Titans,300,2019,Zach Iannucci,3,CCIW,836,16,2,0,0.889,NA
Ill. Wesleyan Titans,300,2018,Zach Iannucci,3,CCIW,836,16,4,0,0.8,NA
Ill. Wesleyan Titans,300,2017,Zach Iannucci,3,CCIW,836,16,4,0,0.8,NA
Ill. Wesleyan Titans,300,2016,Zach Iannucci,3,CCIW,836,12,5,0,0.706,NA
Ill. Wesleyan Titans,300,2015,Zach Iannucci,3,CCIW,836,11,7,0,0.611,NA
Ill. Wesleyan Titans,300,2014,Zach Iannucci,3,NA,NA,8,6,0,0.571,Inaugural varsity season
Immaculata Mighty Macs,303,2023,Matthew Justice,3,Atlantic East,30233,0,0,0,0,NA
Immaculata Mighty Macs,303,2022,Matthew Justice,3,Atlantic East,30233,5,10,0,0.333,NA
Immaculata Mighty Macs,303,2021,Matthew Justice,3,Atlantic East,30233,3,6,0,0.333,NA
Immaculata Mighty Macs,303,2020,Matthew Justice,3,Atlantic East,30233,1,3,0,0.25,NA
Immaculata Mighty Macs,303,2019,Niko Amato,3,Atlantic East,30233,2,13,0,0.133,NA
Immaculata Mighty Macs,303,2018,Niko Amato,3,CSAC,21062,4,12,0,0.25,NA
Immaculata Mighty Macs,303,2017,Hugh Donovan,3,CSAC,21062,4,10,0,0.286,NA
Immaculata Mighty Macs,303,2016,Hugh Donovan,3,CSAC,21062,6,10,0,0.375,NA
Immaculata Mighty Macs,303,2015,Hugh Donovan,3,CSAC,21062,4,10,0,0.286,NA
Immaculata Mighty Macs,303,2014,Mickey Hover,3,CSAC,21062,1,13,0,0.071,NA
Immaculata Mighty Macs,303,2013,Mickey Hover,3,CSAC,21062,3,11,0,0.214,NA
Immaculata Mighty Macs,303,2012,Christian Zwickert,3,CSAC,21062,3,12,0,0.2,NA
Immaculata Mighty Macs,303,2011,Christian Zwickert,3,CSAC,21062,6,9,0,0.4,NA
Immaculata Mighty Macs,303,2010,Marty Mullen,3,CSAC,21062,9,6,0,0.6,NA
Immaculata Mighty Macs,303,2009,Bob Bush,3,CSAC,21062,4,9,0,0.308,NA
Immaculata Mighty Macs,303,2008,Bob Bush,3,CSAC,21062,3,10,0,0.231,NA
Immaculata Mighty Macs,303,2007,Bob Bush,3,CSAC,21062,0,11,0,0,Inaugural varsity season
Ithaca Bombers,313,2023,Jeff Long,3,Liberty League,24197,0,0,0,0,NA
Ithaca Bombers,313,2022,Jeff Long,3,Liberty League,24197,10,6,0,0.625,NA
Ithaca Bombers,313,2021,Jeff Long,3,Liberty League,24197,6,4,0,0.6,NA
Ithaca Bombers,313,2020,Jeff Long,3,Liberty League,24197,2,3,0,0.4,NA
Ithaca Bombers,313,2019,Jeff Long,3,Liberty League,24197,8,6,0,0.571,NA
Ithaca Bombers,313,2018,Jeff Long,3,Liberty League,24197,16,4,0,0.8,NA
Ithaca Bombers,313,2017,Jeff Long,3,Empire 8,863,13,4,0,0.765,NA
Ithaca Bombers,313,2016,Jeff Long,3,Empire 8,863,20,2,0,0.909,NA
Ithaca Bombers,313,2015,Jeff Long,3,Empire 8,863,13,5,0,0.722,NA
Ithaca Bombers,313,2014,Jeff Long,3,Empire 8,863,15,5,0,0.75,NA
Ithaca Bombers,313,2013,Jeff Long,3,Empire 8,863,12,6,0,0.667,NA
Ithaca Bombers,313,2012,Jeff Long,3,Empire 8,863,12,6,0,0.667,NA
Ithaca Bombers,313,2011,Jeff Long,3,Empire 8,863,9,8,0,0.529,NA
Ithaca Bombers,313,2010,Jeff Long,3,Empire 8,863,8,10,0,0.444,NA
Ithaca Bombers,313,2009,Jeff Long,3,Empire 8,863,14,2,0,0.875,NA
Ithaca Bombers,313,2008,Jeff Long,3,Empire 8,863,17,3,0,0.85,NA
Ithaca Bombers,313,2007,Jeff Long,3,Empire 8,863,16,4,0,0.8,NA
Ithaca Bombers,313,2006,Jeff Long,3,Empire 8,863,12,5,0,0.706,NA
Ithaca Bombers,313,2005,Jeff Long,3,Empire 8,863,9,5,0,0.643,NA
Ithaca Bombers,313,2004,Jeff Long,3,NA,NA,13,3,0,0.813,NA
Ithaca Bombers,313,2003,Jeff Long,3,Empire 8,863,11,3,0,0.786,NA
Ithaca Bombers,313,2002,Jeff Long,3,Empire 8,863,11,5,0,0.688,NA
Ithaca Bombers,313,2001,Jeff Long,3,NA,NA,13,2,0,0.867,NA
Ithaca Bombers,313,2000,Jeff Long,3,NA,NA,11,3,0,0.786,NA
Ithaca Bombers,313,1999,Jeff Long,3,NA,NA,7,6,0,0.538,NA
Ithaca Bombers,313,1998,Jeff Long,3,NA,NA,11,3,0,0.786,NA
Ithaca Bombers,313,1997,Jeff Long,3,NA,NA,9,4,0,0.692,NA
Ithaca Bombers,313,1996,Jeff Long,3,NA,NA,2,10,0,0.167,NA
Ithaca Bombers,313,1995,Jeff Long,3,NA,NA,5,5,0,0.5,NA
Ithaca Bombers,313,1994,Jeff Long,3,NA,NA,5,5,0,0.5,NA
Ithaca Bombers,313,1993,Jeff Long,3,NA,NA,9,5,0,0.643,NA
Ithaca Bombers,313,1992,Jeff Long,3,NA,NA,12,2,0,0.857,NA
Ithaca Bombers,313,1991,Jeff Long,3,NA,NA,9,3,0,0.75,NA
Ithaca Bombers,313,1990,Jeff Long,3,NA,NA,5,10,0,0.333,NA
Ithaca Bombers,313,1989,Jeff Long,3,NA,NA,4,8,0,0.333,NA
Ithaca Bombers,313,1988,Jeff Long,3,NA,NA,5,9,0,0.357,NA
Ithaca Bombers,313,1987,Kevin Spencer,3,NA,NA,6,8,0,0.429,NA
Ithaca Bombers,313,1986,Kevin Spencer,3,NA,NA,3,8,0,0.273,NA
Ithaca Bombers,313,1985,Kevin Spencer,3,NA,NA,7,5,0,0.583,NA
Ithaca Bombers,313,1984,Kevin Spencer,3,NA,NA,7,5,0,0.583,NA
Ithaca Bombers,313,1983,Ray Rostan,3,NA,NA,9,4,0,0.692,NA
Ithaca Bombers,313,1982,Ray Rostan,3,NA,NA,6,6,0,0.5,NA
Ithaca Bombers,313,1981,Al Wolski,3,NA,NA,7,5,0,0.583,NA
Ithaca Bombers,313,1980,Al Wolski,3,NA,NA,12,3,0,0.8,NA
Ithaca Bombers,313,1979,Al Wolski,3,NA,NA,10,4,0,0.714,NA
Ithaca Bombers,313,1978,Al Wolski,3,NA,NA,13,3,0,0.813,NA
Ithaca Bombers,313,1977,Bill Ware,3,NA,NA,8,5,0,0.615,NA
Ithaca Bombers,313,1976,Bill Ware,3,NA,NA,8,5,0,0.615,NA
Ithaca Bombers,313,1975,Bill Ware,3,NA,NA,10,1,0,0.909,NA
Ithaca Bombers,313,1974,Bill Ware,3,NA,NA,7,3,0,0.7,NA
Ithaca Bombers,313,1973,Bill Ware,3,NA,NA,9,3,0,0.75,NA
Ithaca Bombers,313,1972,Bill Ware,3,NA,NA,8,3,0,0.727,NA
Ithaca Bombers,313,1971,Bill Ware,3,NA,NA,7,2,0,0.778,NA
Ithaca Bombers,313,1970,Bill Ware,3,NA,NA,7,1,0,0.875,NA
Ithaca Bombers,313,1969,Bill Ware,3,NA,NA,6,2,0,0.75,NA
Ithaca Bombers,313,1968,Bill Ware,3,NA,NA,5,3,0,0.625,NA
Ithaca Bombers,313,1967,Bill Ware,3,NA,NA,5,2,0,0.714,NA
Jacksonville Dolphins,316,2023,John Galloway,1,SoCon,912,0,0,0,0,NA
Jacksonville Dolphins,316,2022,John Galloway,1,SoCon,912,14,3,0,0.824,NA
Jacksonville Dolphins,316,2021,John Galloway,1,SoCon,912,7,7,0,0.5,NA
Jacksonville Dolphins,316,2020,John Galloway,1,SoCon,912,3,3,0,0.5,NA
Jacksonville Dolphins,316,2019,John Galloway,1,SoCon,912,6,9,0,0.4,NA
Jacksonville Dolphins,316,2018,John Galloway,1,SoCon,912,8,7,0,0.533,NA
Jacksonville Dolphins,316,2017,John Galloway,1,SoCon,912,3,11,0,0.214,NA
Jacksonville Dolphins,316,2016,Guy Van Arsdale,1,SoCon,912,3,10,0,0.231,NA
Jacksonville Dolphins,316,2015,Guy Van Arsdale,1,SoCon,912,4,8,0,0.333,NA
Jacksonville Dolphins,316,2014,Guy Van Arsdale,1,ASUN,920,4,9,0,0.308,NA
Jacksonville Dolphins,316,2013,Guy Van Arsdale,1,MAAC,871,8,5,0,0.615,NA
Jacksonville Dolphins,316,2012,Guy Van Arsdale,1,MAAC,871,6,7,0,0.462,NA
Jacksonville Dolphins,316,2011,Matt Kerwick,1,MAAC,871,5,10,0,0.333,NA
Jacksonville Dolphins,316,2010,Matt Kerwick,1,NA,NA,6,7,0,0.462,Inaugural Varsity Season
John Carroll Blue Streaks,320,2023,Joe Rautenstrauch,3,OAC,901,0,0,0,0,NA
John Carroll Blue Streaks,320,2022,Joe Rautenstrauch,3,OAC,901,17,3,0,0.85,NA
John Carroll Blue Streaks,320,2021,Joe Rautenstrauch,3,OAC,901,14,2,0,0.875,NA
John Carroll Blue Streaks,320,2020,Joe Rautenstrauch,3,OAC,901,3,1,0,0.75,NA
John Carroll Blue Streaks,320,2019,Joe Rautenstrauch,3,OAC,901,13,7,0,0.65,NA
John Carroll Blue Streaks,320,2018,Joe Rautenstrauch,3,OAC,901,13,5,0,0.722,NA
John Carroll Blue Streaks,320,2017,Joe Rautenstrauch,3,OAC,901,13,5,0,0.722,NA
John Carroll Blue Streaks,320,2016,Chris Cooper,3,OAC,901,12,6,0,0.667,NA
John Carroll Blue Streaks,320,2015,Brian Small,3,OAC,901,9,7,0,0.563,NA
John Carroll Blue Streaks,320,2014,Brian Small,3,OAC,901,13,4,0,0.765,NA
Johns Hopkins Blue Jays,322,2023,Peter Milliman,1,Big Ten,827,0,0,0,0,NA
Johns Hopkins Blue Jays,322,2022,Peter Milliman,1,Big Ten,827,7,9,0,0.438,NA
Johns Hopkins Blue Jays,322,2021,Peter Milliman,1,Big Ten,827,4,9,0,0.308,NA
Johns Hopkins Blue Jays,322,2020,Dave Pietramala,1,Big Ten,827,2,4,0,0.333,NA
Johns Hopkins Blue Jays,322,2019,Dave Pietramala,1,Big Ten,827,8,8,0,0.5,NA
Johns Hopkins Blue Jays,322,2018,Dave Pietramala,1,Big Ten,827,12,5,0,0.706,NA
Johns Hopkins Blue Jays,322,2017,Dave Pietramala,1,Big Ten,827,8,7,0,0.533,NA
Johns Hopkins Blue Jays,322,2016,Dave Pietramala,1,Big Ten,827,8,7,0,0.533,NA
Johns Hopkins Blue Jays,322,2015,Dave Pietramala,1,Big Ten,827,11,7,0,0.611,NA
Johns Hopkins Blue Jays,322,2014,Dave Pietramala,1,NA,NA,11,5,0,0.688,NA
Johns Hopkins Blue Jays,322,2013,Dave Pietramala,1,NA,NA,9,5,0,0.643,NA
Johns Hopkins Blue Jays,322,2012,Dave Pietramala,1,NA,NA,12,4,0,0.75,NA
Johns Hopkins Blue Jays,322,2011,Dave Pietramala,1,NA,NA,13,3,0,0.813,NA
Johns Hopkins Blue Jays,322,2010,Dave Pietramala,1,NA,NA,7,8,0,0.467,NA
Johns Hopkins Blue Jays,322,2009,Dave Pietramala,1,NA,NA,10,5,0,0.667,NA
Johns Hopkins Blue Jays,322,2008,Dave Pietramala,1,NA,NA,11,6,0,0.647,National Runner-Up
Johns Hopkins Blue Jays,322,2007,Dave Pietramala,1,NA,NA,13,4,0,0.765,National Champion
Johns Hopkins Blue Jays,322,2006,Dave Pietramala,1,NA,NA,9,5,0,0.643,NA
Johns Hopkins Blue Jays,322,2005,Dave Pietramala,1,NA,NA,16,0,0,1,National Champion
Johns Hopkins Blue Jays,322,2004,Dave Pietramala,1,NA,NA,13,2,0,0.867,NA
Johns Hopkins Blue Jays,322,2003,Dave Pietramala,1,NA,NA,14,2,0,0.875,National Runner-Up
Johns Hopkins Blue Jays,322,2002,Dave Pietramala,1,NA,NA,12,2,0,0.857,NA
Johns Hopkins Blue Jays,322,2001,Dave Pietramala,1,NA,NA,8,4,0,0.667,NA
Johns Hopkins Blue Jays,322,2000,John Haus,1,NA,NA,9,4,0,0.692,NA
Johns Hopkins Blue Jays,322,1999,John Haus,1,NA,NA,11,3,0,0.786,NA
